District_Key   , District       , Year_AD, Year_BS, Province              , A00                   , A01                , A02                , A03                , A04                   , A05                , A06                , A07                , A08                   , A09               , A10               , A11                , A12                , A13                   , A14                , A15                , A16                , A17                , A18                , A19                , A20                , A21                , A22                , A23                , A24                , A25                , A26                   , A27                  , A28                   , A29                  , A30                , A31               , A32                   , A33                  , A34                , A35                , A36                , A37                , A38                , A39                , A40                   , A41                , A42                , A43                , A44                , A45               , A46                    , A47               , A48                , A49                    , A50                   , A51                , A52                   , A53                , A54               , A55                , A56                  , A57                , A58                , A59                , A60                , A61                , A62                  , A63                , Barley_Area_Ha, Maize_Area_Ha, Millet_Area_Ha, Wheat_Area_Ha, Barley_Production_Mt, Maize_Production_Mt, Millet_Production_Mt, Wheat_Production_Mt, Barley_Yield_MtHa, Maize_Yield_MtHa, Millet_Yield_MtHa, Wheat_Yield_MtHa
KANCHANPUR     , KANCHANPUR     ,2020, 2076/77, Sudurpashchim Province,0.0374849531439779,-0.1591374585059013,0.1304545906266111,-0.0499476636991669,0.0388920968396723,0.0663892000345975,-0.0459831249816361,0.1441445853088316,-0.0893984900909911,0.1175864175118212,0.1337392432918636,0.0962146894426642,-0.3131551912958731,-0.0277756430479592,0.083349491412425,0.0676709546197934,-0.2433664461602304,-0.0341662770383416,-0.060588442405956,-0.1776678984724473,-0.1768900325462302,0.2357561063327191,0.0928805356649694,-0.0466839553150554,0.0471564253796699,0.1555910351790588,-0.0767178132375403,0.0688336853302757,-0.0040931164025432,0.0117838202785468,0.0664758053188999,0.0679064012725993,0.0798167075294579,-0.050744654667582,0.0322289731985041,0.1310095626732596,-0.1407465294685454,-0.0153837780476373,0.0307653074422594,-0.0613975736958348,0.0373559605249371,0.0200423812760404,-0.1545656074124269,0.1522007438525531,0.0964897176253889,0.1320437002663412,0.0636247530318802,0.1559629295760256,-0.07865000218592,0.051286739033458,-0.0445988878629434,0.1230441227155328,0.054336326355846,-0.0140123473459108,0.1428478278038206,-0.1807299288190545,-0.1665573294281783,0.012656164440301,-0.0571043503620246,-0.0384120962419333,0.1253158823439317,-0.1069791333693204,0.0840012528250859,-0.0023673552717861, 8.0           , 3271.0       , N/A           , 34554.0      , 12.0                , 8959.0             , N/A                 , 133032.0           , 1.5              , 2.74            , N/A              , 3.85
KAPILBASTU     , KAPILBASTU     ,2020, 2076/77, Lumbini Province      ,0.0058367828366733,-0.1115598001055927,0.1749225380209549,0.0022061664769093,0.0468704420539395,0.0531569606694028,-0.0597897507966469,0.1055623880773201,-0.0572653377253022,0.1434302271981937,0.0894222801296916,0.086689335392405,-0.3007960595900824,0.0284366311878536,0.046251300956985,0.0812601607799831,-0.1928803202970231,-0.010499507737492,-0.0909520331721,-0.1579406918284178,-0.1835932645454497,0.2509942818063661,0.1238012852371457,-0.0155010449621002,0.0290056778919485,0.1120373966691565,-0.0211207056755756,0.11128679426686,-0.0082020209294784,0.0440721037381679,0.0880561684880071,0.1289008018850225,0.016235531274657,-0.0811952961487374,0.0365517755218004,0.1088798467544845,-0.1581903830885679,0.0345401818400682,0.0930828220452155,-0.0403575170382839,0.0708350185812638,0.0076762885596555,-0.1869186285033333,0.1681956048192155,0.1187583586763591,0.078874192577646,0.0663932174928665,0.0956271148984453,-0.1183393813795319,0.1002897203913954,-0.0104213028501463,0.1197782521512235,-0.0300191276340614,-0.1182910428015996,0.2451284531983541,-0.1419201192845426,-0.1594309533280653,0.0185126848911875,-0.1257487476423718,-0.0754927047839381,0.0929241580969174,-0.1123186700031598,0.0989177738011538,0.0245114476088289, 177.0         , 2651.0       , N/A           , 26118.0      , 330.0               , 9938.0             , N/A                 , 103167.0           , 1.87             , 3.75            , N/A              , 3.95
KASKI          , KASKI          ,2020, 2076/77, Gandaki Province      ,-0.0134913665185756,-0.1534053865409811,0.1006397484467133,-0.0831296735622685,-0.0115898646699584,-0.019916867331158,-0.0547376614041473,0.0811789674586985,0.0119807234772941,0.1324063217861144,0.058868871789274,0.0311515868625328,-0.1780505202129028,-0.0166233501364726,-0.0545545211836181,-0.0258823392829752,-0.1471461043179724,0.0751113721239566,-0.0746300743126804,-0.1674119047291035,-0.0214656246574248,0.0615498830479182,0.071310912534389,-0.0909336282090939,0.0533448807723303,-0.0407528985028317,-0.0702153448126093,0.022851192547857,-0.0959595925859755,-0.03749912258399,0.0254624640079893,0.2005738998036331,-0.0136873808226048,0.0009377621908198,-0.1282906413539024,-0.0912351649250469,-0.0655652628123581,-0.0746237969314229,-0.0412788171687904,-0.0059908526322477,0.0285652346468184,0.0440903298296474,-0.1603814881061171,0.0107348592763863,0.0576626066589382,0.1471150276699841,0.0110938037353222,0.2065370360256337,-0.0148244080878093,0.0663736642341636,0.0113986381040522,-0.0141380102213606,0.0710188406324441,0.0981220728266277,0.1759923998912404,-0.1554154909000103,-0.1401871103818337,-0.1033753960530369,-0.1059679738552243,-0.1321068512298591,0.0319194546680452,0.0661251991223067,-0.045080811695506,-0.0463835340669729, 109.0         , 14111.0      , 15434.0       , 5650.0       , 175.0               , 37149.0            , 20706.0             , 13061.0            , 1.61             , 2.63            , 1.34             , 2.31
KATHMANDU      , KATHMANDU      ,2020, 2076/77, Bagmati Province      ,0.028241031311315,-0.1479444418074479,0.1714381709523323,-0.0919429960606106,0.0505600118573495,-0.0453400638652638,-0.0922811479692746,0.0630814285688097,-0.0824005842746918,0.0955105391862706,0.0886697839312985,-0.0409223239081803,-0.3044929006295652,-0.0813862928392153,0.0001656484498425,-0.1122455398952143,-0.167093793588516,0.0760714247263947,-0.0622869965560872,-0.127958502376956,-0.1116648188838679,0.1468698123708844,0.100464715801872,-0.1211039429327557,0.0289662909954575,0.0467557832375361,-0.0506884084703542,0.0043336078207653,-0.1137659172544688,3.316335443293552e-05,0.048450766847839,0.1569073969201929,0.0302336934088005,-0.0037855933212999,-0.0647583456774682,-0.0387707189774108,-0.1189995086833104,-0.0668389840740706,0.0084540149399952,-0.0111721603011477,0.0234646565201589,0.024646162176945,-0.2306664517630096,0.1156970907206196,0.0827227563930616,0.0936266210999966,0.0069751538539304,0.1932481752194497,-0.0181217335024463,0.0289355499119163,0.0638868181276353,0.0399731914367753,0.056458664570181,0.0754057442481071,0.1678358891715398,-0.2013144578259254,-0.1022569534539939,-0.0426494590825065,-0.1628454423481616,-0.1789435775749115,0.0650109195008558,-0.0729590626805146,-0.0421814209563651,-0.0403380564697983, 3.0           , 5532.0       , 613.0         , 2075.0       , 4.0                 , 23192.0            , 742.0               , 9155.0             , 1.51             , 4.19            , 1.21             , 4.41
KAVRE          , KAVRE          ,2020, 2076/77, Bagmati Province      ,0.0188608227256186,-0.0943579921524368,0.178107188283192,-0.0867071704214215,0.016273657210447,-0.054810466710438,-0.1298450479415467,0.1417510753855163,-0.0261578395572207,0.081121459120137,0.0769557547835523,0.0135644156866619,-0.2924575020361285,-0.0690672756480831,0.0096553981369692,-0.0654360744041301,-0.1478526167712857,0.0819613838836831,-0.1046525376192734,-0.1366305195900957,-0.1283918370277798,0.1125673054230185,0.091418459943526,-0.1098709773726925,0.0730663654837271,0.0005227244848076,-0.0299196703406675,-0.0149345306240799,-0.136913383139072,0.0242237376887436,0.0502901604030768,0.1848541849178591,0.0897585504395066,0.0350224737379932,-0.165313638906579,-0.0206339248173799,-0.0821965133467229,-0.0528635721679447,0.01227772911331,-0.0151095204106877,0.0235489974595416,0.0542244575349401,-0.1851933292096001,0.0974228255997865,0.0831706599707313,0.1161736311661778,-0.0075805009676593,0.2506671470697963,-0.006158394864746,0.0600314199937663,0.0409081700920777,-0.0192059003842555,0.0801355808387849,0.0728157751071667,0.1613968002000163,-0.1667968447303885,-0.0961524709199033,-0.0799497764906777,-0.1328783218301609,-0.1631699142269667,0.0899706424347661,-0.0256590026274617,-0.0091090155483899,-0.0438247312548095, 367.0         , 24823.0      , 3444.0        , 8860.0       , 599.0               , 80137.0            , 3490.0              , 26591.0            , 1.63             , 3.23            , 1.01             , 3.0
KHOTANG        , KHOTANG        ,2020, 2076/77, Koshi Province        ,0.033456798973687,-0.1037547611675898,0.1844328063771694,-0.1026668811436473,-0.0064190085730245,-0.0472361866733913,-0.1308619386874958,0.131282399122852,0.0039846357086696,0.0974472958848725,0.0686944038222263,-0.0139722876777706,-0.2875741986955091,-0.0682524664476897,0.0093749549644344,-0.0343821071744739,-0.1421775898196718,0.09304586217358,-0.1029808450014863,-0.1523648871733281,-0.1205618684874191,0.1517248087830108,0.0908885681820117,-0.1145978802320412,0.0730052193768629,-0.0155448827941231,-0.0258394149135869,-0.0193357231282825,-0.14084942330845,0.0523496294499868,0.0365378718635418,0.1639437393495635,0.0732144746094192,0.0431921682640187,-0.1671442361967916,-0.0234625182449435,-0.0863790884277787,-0.0593000290277708,-0.0050479764990283,-0.0193681969434488,0.047299088691617,0.0793118553068678,-0.1968675825401609,0.1214362931401234,0.0712556218668949,0.1163311138781255,0.0011519357023737,0.2640326491965095,-0.0105126784592036,0.046378436152954,0.0387444090476802,-0.0204064708589515,0.0981500909383567,0.0710288292592479,0.1409203692651825,-0.1763504945892997,-0.066717325290967,-0.0757779667743781,-0.115767361743992,-0.1741272451594895,0.0655687626045557,-0.0019577828693933,0.0001025846208885,-0.0307057483456197, 350.0         , 42945.0      , 23535.0       , 5030.0       , 529.0               , 98986.0            , 26496.0             , 11569.0            , 1.51             , 2.3             , 1.13             , 2.3
LALITPUR       , LALITPUR       ,2020, 2076/77, Bagmati Province      ,0.0277915209763068,-0.1063319946405285,0.1752822365225542,-0.077628217476525,0.0143611200802943,-0.0546857286705606,-0.1046983952717583,0.1229189643086809,-0.040839080185698,0.0902678113364394,0.0576001974497228,-0.009964430405491,-0.2853364168970235,-0.0617579016211024,-0.0165876375497552,-0.0806401453942067,-0.1436800054537404,0.1012516679815825,-0.0829141148391389,-0.1543834783071953,-0.0971191641032407,0.1079126568682939,0.0784984562346151,-0.1207173262638593,0.0589210214715726,0.0145354739509645,-0.0411168299795846,-0.0167630204480694,-0.1280746828548065,0.0376614709614453,0.0431192518904754,0.1580245155367871,0.076025072263552,0.0423338169244611,-0.1473989206401033,-0.0364439481637867,-0.1002678957526046,-0.0665727331390816,-0.0050422561639291,-0.0225874972774971,0.0323808717289163,0.0465950732649232,-0.2035529267039933,0.0671679329568223,0.072331933463112,0.103800123465468,-0.0260459617159012,0.2747046555291339,-0.0026180835855618,0.0432139349933737,0.0456950721812241,-0.0187060739482482,0.0641924436512986,0.0813138552723167,0.1591015179829335,-0.1794959888825654,-0.0837070688947658,-0.0601091506931147,-0.1234750024340646,-0.1586713778603819,0.084536287618334,-0.0290064607286825,-0.0198368560645325,-0.0283322896895222, 38.0          , 9203.0       , 572.0         , 2512.0       , 55.0                , 34659.0            , 646.0               , 8671.0             , 1.45             , 3.77            , 1.13             , 3.45
LAMJUNG        , LAMJUNG        ,2020, 2076/77, Gandaki Province      ,-0.006444479736817,-0.1454980542782108,0.1338856345183356,-0.1045094557315586,-0.0125992111976784,-0.0411232896982916,-0.0804798676664758,0.1068126807593826,0.0249743743229607,0.1283144390196097,0.050326810271181,0.0226803018046331,-0.1955637281087046,-0.0222682558435913,-0.0312126292743025,-0.0308883370603248,-0.1546580298859872,0.0864594235448202,-0.079015120235049,-0.1730186915368871,-0.0278953216667888,0.0684144012352856,0.0783418075426117,-0.085829498206465,0.0654619404795099,-0.0456131328673379,-0.0737276530063742,0.0069240052081788,-0.0931044852833892,-0.0329513887066036,0.0228480804512744,0.1967687108421817,-0.0031512576135585,0.0169344329626829,-0.1444289645009844,-0.0958254046017544,-0.0518524396006597,-0.072473913813173,-0.04256898579034,-0.0302538185225144,0.0251602932130624,0.0339014003234202,-0.1728991793308973,0.0228486779896507,0.0600375925652301,0.1437734969567005,0.0173503371234035,0.2325998930598022,0.0055887688329238,0.0679352543337529,0.0135779207939375,-0.0393773795860488,0.0827710770595114,0.1112298407600159,0.1630351522064536,-0.1603857568161404,-0.1271166105914738,-0.1090086289404113,-0.1121981823442424,-0.1417712141177754,0.0643376819220688,0.0593291217068482,-0.0287124564301974,-0.0516301689249085, 39.0          , 10098.0      , 7708.0        , 1596.0       , 57.0                , 26397.0            , 8331.0              , 3910.0             , 1.46             , 2.61            , 1.08             , 2.45
MAHOTTARI      , MAHOTTARI      ,2020, 2076/77, Madhesh Province      ,0.0199817685431349,-0.1057458646389279,0.1642196387457631,-0.0356838085614193,0.0359676887514847,0.0849636593839208,-0.0655278238288817,0.0704060022326796,-0.0890504635079525,0.1628673972176548,0.1329306629418308,0.0423424249887464,-0.3133848241875751,-0.0244390178933123,0.0325484185712512,0.0769130249983957,-0.1911026693544136,-0.0019948051915195,-0.1155902923543464,-0.091552089703133,-0.2060721270258833,0.3016851835553391,0.0547804643585539,-0.0504989236547785,0.052296676071829,0.16079252644129,0.0251111433610615,0.0409175317130384,-0.067614698375525,0.095620717636921,0.0913367635104536,0.0424684414452202,0.0105038666244781,-0.0102431542682856,0.0503233052662425,0.1528238554906896,-0.2097779696204301,0.0170108444925194,0.0864320146923222,-0.0338804155605534,0.073528246464634,0.0895548414119639,-0.1830896904953007,0.2168684182608513,0.0325359316334032,0.0808856821414524,0.0614515156011504,0.1084365056343704,-0.1263774547861253,0.0671286863553344,0.0017093028180207,0.1133223072116102,-0.0059121012072351,-0.079004882828818,0.2304911195003876,-0.1510605672379839,-0.1162535293681952,0.0399264104216993,-0.0889847902077888,-0.0934085521893247,0.0279992018926787,-0.0937331933804902,0.0604782477623262,0.0882831559148406, 8.0           , 9733.0       , N/A           , 24373.0      , 9.0                 , 28853.0            , N/A                 , 74671.0            , 1.18             , 2.96            , N/A              , 3.06
MAKAWANPUR     , MAKAWANPUR     ,2020, 2076/77, Bagmati Province      ,0.0367848884350866,-0.1127678136790803,0.1723159512028859,-0.056063210317981,0.028107083818376,-0.0373417407941262,-0.1563061566391836,0.1475628552176045,-0.0080698723759963,0.1166351010503105,0.0822119136494637,0.058386714132304,-0.3181381065421355,-0.0459397390065466,-0.0118289470626698,-0.0190936943831857,-0.148232116364061,0.0708070159045887,-0.0886095559689492,-0.1098207913832441,-0.1388055333794176,0.1623948253318294,0.1231635083275324,-0.0834034636373037,0.0707529528571568,0.0237970436618199,-0.0560963224900914,-0.0079400762008467,-0.1150629398541719,0.0285072436234546,0.0633691166175748,0.1707584473588369,0.0631436995118682,-0.0037952975045341,-0.0962169345991404,0.006036610431471,-0.1245935688065162,-0.0303542239182574,0.0475863328334869,-0.0488858291490384,0.0363043416394709,0.0216932671242128,-0.1700282437380898,0.1591749136747673,0.0947049165966873,0.0904722136676304,0.0018279219893322,0.2614504478379791,-0.0252974576434236,0.0726591534709169,0.0323307593483577,-0.0073491271331819,0.0623959780526052,0.0257754573779444,0.1927583239778895,-0.1688533847556649,-0.1148236582355578,-0.0434227813589973,-0.1006658791482966,-0.1100226133982607,0.0958502926927705,-0.0392386699947416,0.0385274207818213,-0.0207906273695403, 250.0         , 26169.0      , 2773.0        , 3929.0       , 348.0               , 85580.0            , 3308.0              , 14532.0            , 1.39             , 3.27            , 1.19             , 3.7
MANANG         , MANANG         ,2020, 2076/77, Gandaki Province      ,-0.0601451914465131,-0.2197199033632483,-0.0323328844004713,-0.0728155441360471,-0.1240525901229796,0.0763115682717881,0.0885512531196645,0.005024051005034,-0.0474389248707051,0.1289023247990535,0.1009568251753335,0.0487241312294849,0.0071485097153196,-0.0110461419350164,-0.1369458127220206,0.0224404291243996,-0.0627834912568051,0.077178835100224,-0.0588119542642982,-0.1797291296348647,0.0845760829870487,-0.0292870968095845,0.0504562956908752,-0.1189588174485913,-0.0111427676362591,-0.0512502330412108,-0.016799040291703,0.0944177486496196,-0.0163842195178662,-0.0084988189292093,0.0030111931963378,0.2145889468970489,-0.0817005791534917,-0.0216423143243883,-0.0668346109047312,-0.1774455483589904,-0.0431113194500823,-0.1157680619853053,-0.1116512886350274,-0.018786515227175,0.032708694194783,0.10244072904816,-0.106719247606448,-0.1034693147384784,0.0322271598799379,0.1636894017216257,-0.0482090209743319,0.1209842466007667,-0.0696985869323874,0.061282370064541,-0.0136918219248139,0.0142926182546766,0.0724856265570636,0.1432513686675279,0.2464167918344249,-0.0733405554508441,-0.1907771826201982,-0.1947383000953825,-0.0850177880026184,-0.1055424158485595,-0.087503914656778,0.1610661195625267,-0.1636439092093965,0.0001063908086208, 109.0         , 70.0         , N/A           , 202.0        , 189.0               , 111.0              , N/A                 , 305.0              , 1.73             , 1.59            , N/A              , 1.51
MORANG         , MORANG         ,2020, 2076/77, Koshi Province        ,0.0177822105116372,-0.1172944338584943,0.1934799364967712,-0.0694465592008001,0.0086391496625187,0.0565406492921092,-0.0432080320149499,0.05979309197457,-0.0398104126663598,0.1746369074693991,0.1141339911056449,0.0350662071470071,-0.2984884415810462,-0.0539987501187331,0.0321869852914182,0.0691443634296763,-0.2006724970038376,-0.0025181651847551,-0.1134000678052503,-0.0842616827999194,-0.1884799736185959,0.2953149421422688,0.0181671210615267,-0.0280267800574095,0.0785366733152569,0.1190483465742779,-0.0110115229408221,0.0190650027186842,-0.1078424373278401,0.0720588241839093,0.0629417210705775,0.0692352709424424,-0.0185304189870422,-0.0109948431447648,0.0445658894358893,0.1317104960443209,-0.1971285762535864,-0.0089255674150506,0.0808582679452258,-0.0253293933652204,0.0621433524491902,0.0946796505973048,-0.1881329725098176,0.21813954693745,0.0454605715491859,0.0854512623528762,0.061838299210809,0.1552939310928351,-0.083436611221819,0.0935207012383168,0.0166554191698813,0.0981605168902719,0.0192106856886818,-0.0590788994311384,0.2062622079391189,-0.1579680295604899,-0.0939675504416525,-0.0147271146131,-0.1029795620422088,-0.1084912541121638,0.0208370246600306,-0.0493257550691359,0.0388195692207896,0.0639029425330307, N/A           , 17255.0      , 1218.0        , 12639.0      , N/A                 , 68286.0            , 1507.0              , 39434.0            , N/A              , 3.96            , 1.24             , 3.12
MUGU           , MUGU           ,2020, 2076/77, Karnali Province      ,-0.0329738401177381,-0.2310426090157385,0.0326614945609195,-0.1022072258645921,-0.0829376410916543,0.0544524970132775,0.0202949097554904,0.0718868714132671,-0.0346050154387626,0.102409094479926,0.0617949988982389,0.0060633902635658,-0.0200217818292098,-0.0295034651750775,-0.0656826333032606,0.0037929754045365,-0.0785909437445102,0.1096176588046748,-0.0803122431022108,-0.1602597908308951,0.0829773224891144,-0.0403846957504939,0.0497954131341995,-0.1068568466711901,0.0150426010594679,-0.0534537687618047,-0.0214636430122272,0.0520820347937627,0.0123450752549956,0.0049979673145893,0.0126758925610837,0.1975934491368591,-0.063911555612814,0.025757644253568,-0.1073995626714621,-0.1600870763651997,-0.0418056756570515,-0.0794076443162291,-0.1092498783415718,-0.0438311919685366,-0.0089825850992522,0.0754948798587643,-0.1239345237527669,-0.1046909419195785,0.043048142778653,0.1829455616606496,-0.0111209547772261,0.1185650235316978,-0.0508794968685292,0.0557140308853463,-0.00402339260648,-0.0052655609762312,0.0526733092343527,0.1966579122886198,0.2139849098095508,-0.0507340056822789,-0.19394706269415,-0.2020526514241418,-0.0902206823838973,-0.0932106470137599,-0.0405990110507824,0.1110342650120469,-0.1083587114856748,-0.0021706146472872, 1034.0        , 589.0        , 4218.0        , 3201.0       , 1158.0              , 941.0              , 4126.0              , 3986.0             , 1.12             , 1.6             , 0.98             , 1.25
MUSTANG        , MUSTANG        ,2020, 2076/77, Gandaki Province      ,-0.0857190776633609,-0.1997185040080032,-0.010789901431964,-0.0834212920906036,-0.1507384023627848,0.1197352771337697,0.0663943805080928,-0.0003137552374418,-0.093815053631801,0.1260915993956706,0.1215607736565311,0.0192680327240759,-0.0234943628643101,-0.0250781857587833,-0.1003796251091238,0.0041266298465638,-0.0834059009382569,0.1093918223115903,-0.0069450564827695,-0.1881413977197575,0.0717000607061555,-0.0350649660614965,0.0481359774588587,-0.1075008232735733,-0.0433653973050815,-0.0407979438933147,-0.0057476366633743,0.0782564799866953,-0.0045699940945165,0.028595667050165,0.033207529810265,0.2400797000960003,-0.0569514875518473,-0.0546034350230414,-0.0633489552385917,-0.161602746552904,-0.0171953829580611,-0.1215083571459979,-0.1328105661674883,-0.0142365902094777,0.0263788244327671,0.068564067878854,-0.0832808224415997,-0.119974010554402,0.0884206571775946,0.1185787347847785,-0.0189099416628319,0.1124267823924624,-0.0523236036844195,0.0385517737547956,0.0030550652172576,0.0184507198682781,0.0897829619833522,0.1231478266251207,0.2521387275665609,-0.0286072861270856,-0.2025065718245055,-0.1854110541518555,-0.1163991328377819,-0.0912929858717002,-0.0774717038309792,0.1228205620895818,-0.2185294751202862,-0.0126551476302564, 254.0         , 565.0        , N/A           , 535.0        , 471.0               , 967.0              , N/A                 , 887.0              , 1.85             , 1.71            , N/A              , 1.66
MYAGDI         , MYAGDI         ,2020, 2076/77, Gandaki Province      ,-0.020027369323979,-0.1756443284155757,0.0803608565026232,-0.0845208343081281,-0.0581460615563854,-0.005562934829228,0.0051143282109429,0.0748229127345419,-0.0164613570608391,0.1068974222684932,0.0738433464235683,0.0134630748832331,-0.0998876113065089,-0.0228869674750325,-0.0753885961317458,-0.0278307155291676,-0.1057984929289077,0.0872032277292056,-0.0827287575880146,-0.1572037350364127,0.0428381906008709,0.0026801224315083,0.0747376408205117,-0.0894699985618633,0.054425299090533,-0.0677533317876346,-0.0433557507422589,0.023821185509563,-0.0739256357018136,-0.0240389169969844,0.0104417817608446,0.2045314300456935,-0.0277807046361366,0.0192237285473176,-0.1280448089879201,-0.1405920117769679,-0.0488990369937527,-0.1000940460416011,-0.0681507828181303,-0.0284052407016799,0.0119403504376083,0.059985357638604,-0.1482700380021915,-0.0544151468297372,0.0304518072897758,0.1680987669744691,-0.0237872144910879,0.1903007103422176,-0.0237596631366077,0.0672247747403505,-0.010377977797497,-0.0234681904537647,0.0685496158231613,0.14932074782872,0.1794624274890849,-0.1181271911140935,-0.1290146063978425,-0.1591535481921394,-0.1179944475955071,-0.1454136992416957,-0.0006888236031676,0.1094183468752802,-0.0847677124065072,-0.0395808312057957, 279.0         , 9180.0       , 2530.0        , 2812.0       , 372.0               , 31149.0            , 3296.0              , 7116.0             , 1.33             , 3.39            , 1.3              , 2.53
NAWALPARASIEAST, NAWALPARASIEAST,2020, 2076/77, Gandaki Province      ,0.0316603699679654,-0.1089109275979559,0.1556967203097928,-0.0315446700334598,0.0470259107295959,-0.0168724750469159,-0.1534202944717947,0.1527906583729842,-0.0117837669373242,0.1293690622327307,0.0839904520914487,0.0662457161687808,-0.3254292894244251,-0.0191499165245802,0.0118954141132599,0.0071602245928237,-0.1732887338338594,0.0419601011487803,-0.0929735882625955,-0.0969159457169596,-0.1709766589819277,0.1974992484233751,0.1122328632788252,-0.0622672045399022,0.0669232384858012,0.0580256670806603,-0.0452172587777294,0.0310606955874335,-0.0688155072017773,0.0288183301428975,0.0653957938933384,0.1835050264837026,0.0285378569126214,-0.0385880741366767,-0.0427632673925488,0.0289634355446602,-0.1404412331476386,0.006836363718525,0.0756622325856911,-0.0273793326139971,0.0360194368930649,0.0120125531340491,-0.1653441728298728,0.182193198946579,0.1218923332767591,0.0876316227744915,0.033078781137343,0.2018400144761792,-0.0418329486894131,0.0924920421603504,0.0328175463690818,0.0328228467001914,0.0342517617648749,-0.0234027298210759,0.2103383843533959,-0.1703505729665624,-0.1652572074259435,-0.0295685788743838,-0.0938978167142187,-0.0623438239669469,0.080443776242611,-0.0792732386239061,0.0688333846542962,-0.0067510406571262, 8.0           , 4207.0       , 256.0         , 8056.0       , 10.0                , 12892.0            , 287.0               , 23785.0            , 1.25             , 3.06            , 1.12             , 2.95
NAWALPARASIWEST, NAWALPARASIWEST,2020, 2076/77, Lumbini Province      ,0.0146549128998721,-0.1120570596980966,0.1772631266658614,-0.0202881068731686,0.0501354360452965,0.0570187628263117,-0.0657084321237432,0.0910878381047258,-0.0593790613257278,0.1531434535086352,0.0986932011240106,0.0850053275016723,-0.3005819943654224,0.0247314801971997,0.0464411044191287,0.0692362061164316,-0.1966151477064033,0.0047759113658595,-0.0994762242353871,-0.1399898382575297,-0.1876932231966627,0.2338889967983339,0.0825892592236025,-0.0121458281320419,0.0420356109043369,0.1411758438438847,-0.0301450410144623,0.0762347870594906,-0.0288053241025929,0.0281438211914315,0.0749907878955714,0.1272582047966887,-0.0066438449123322,-0.0607283720230701,0.0540440740287396,0.110370048314746,-0.1720365657267763,0.0242265095477006,0.1054277531297713,-0.0105953321390045,0.0725898555475639,0.0215126540440797,-0.1953312889338706,0.1623462566115899,0.098461645815709,0.0811098660186587,0.0684459300710391,0.1324109407888219,-0.115925156335631,0.0995029998433382,0.0166904213219927,0.1117202306799842,-0.0243426235119531,-0.1015176968547982,0.249464763762795,-0.1530419730575887,-0.1627245358774587,0.016553443561947,-0.1167789612448273,-0.0585493694406019,0.0767194757467506,-0.0885618856287422,0.0784338445540118,0.0354786536311892, 5.0           , 4968.0       , 226.0         , 8616.0       , 6.0                 , 15345.0            , 234.0               , 24985.0            , 1.23             , 3.09            , 1.04             , 2.9
NUWAKOT        , NUWAKOT        ,2020, 2076/77, Bagmati Province      ,-0.0059570190840374,-0.1270738287406686,0.1778552702749087,-0.0995355977259382,0.0001996194725189,-0.0524690432205966,-0.1282779314778324,0.1361566965091404,-0.0061720559220089,0.1045079510494155,0.0676209694800857,0.0120577730639969,-0.2653757179458464,-0.048221982749877,0.0184962506032591,-0.0728611144173997,-0.1569400750264519,0.0881044327598016,-0.1116197760868882,-0.1591936369457831,-0.1126752389556201,0.0981519165396658,0.0896897839037513,-0.0898770065479107,0.0682619092476417,-0.0078115003024231,-0.0567591008663113,0.0032910393967156,-0.1053074614405156,-0.0070619484382443,0.0463334417601106,0.1897904610511402,0.0511719009513546,0.0239362451652839,-0.1415327556810865,-0.0477726463861153,-0.0571315810106083,-0.0420466185338145,0.0183104218924273,-0.0083522910042004,0.0135582574937304,0.0345559347645458,-0.195596517815806,0.0785035245371635,0.0796449708589118,0.1090160889480248,0.022355617307703,0.2435857625392495,-0.0031497196768537,0.0555316722839568,0.0395360606462495,-0.0100566634374957,0.0822892604505786,0.0816719168781236,0.1785419692644388,-0.1687714850868347,-0.1227533471487478,-0.0831735356423417,-0.1418492710028776,-0.1404506158930292,0.072984579906742,-0.0271074663874627,-0.0035073588274658,-0.0559142792920416, 152.0         , 16218.0      , 5245.0        , 4165.0       , 198.0               , 62235.0            , 6926.0              , 13745.0            , 1.3              , 3.84            , 1.32             , 3.3
